mesa_desde,mesa_hasta,vot_parcodigo,total
1192,1200,047,111
1192,1200,191,163
1192,1200,217,100
1192,1200,501,320
1192,1200,503,346
1192,1200,505,295
1192,1200,512,311
1192,1200,514,136
1192,1200,9003,0
1192,1200,9004,29
1192,1200,9005,50
1192,1200,9006,2
1201,1208,003,376
1201,1208,047,40
1201,1208,191,262
1201,1208,217,78
1201,1208,501,329
1201,1208,503,294
1201,1208,505,244
1201,1208,512,446
1201,1208,514,142
1201,1208,9003,20
1201,1208,9004,25
1201,1208,9005,64
1201,1208,9006,1
1209,1213,003,207
1209,1213,047,44
1209,1213,191,179
1209,1213,217,56
1209,1213,501,208
1209,1213,503,212
1209,1213,505,181
1209,1213,512,246
1209,1213,514,85
1209,1213,9003,0
1209,1213,9004,20
1209,1213,9005,35
1209,1213,9006,0
1214,1230,003,1063
1214,1230,047,226
1214,1230,191,293
1214,1230,217,198
1214,1230,501,631
1214,1230,503,727
1214,1230,505,644
1214,1230,512,619
1214,1230,514,238
1214,1230,9003,4
1214,1230,9004,31
1214,1230,9005,62
1214,1230,9006,1
1231,1236,003,345
1231,1236,047,53
1231,1236,191,84
1231,1236,217,49
1231,1236,501,174
1231,1236,503,204
1231,1236,505,194
1231,1236,512,158
1231,1236,514,77
1231,1236,9003,1
1231,1236,9004,10
1231,1236,9005,23
1231,1236,9006,0
1237,1247,003,688
1237,1247,047,148
1237,1247,191,206
1237,1247,217,120
1237,1247,501,380
1237,1247,503,489
1237,1247,505,411
1237,1247,512,368
1237,1247,514,138
1237,1247,9003,0
1237,1247,9004,20
1237,1247,9005,43
1237,1247,9006,0
1248,1248,003,57
1248,1248,047,16
1248,1248,191,13
1248,1248,217,10
1248,1248,501,42
1248,1248,503,27
1248,1248,505,57
1248,1248,512,43
1248,1248,514,13
1248,1248,9003,0
1248,1248,9004,1
1248,1248,9005,4
1248,1248,9006,0
1249,1264,003,544
1249,1264,047,100
1249,1264,191,517
1249,1264,217,108
1249,1264,501,754
1249,1264,503,539
1249,1264,505,378
1249,1264,512,828
1249,1264,514,260
1249,1264,9003,1
1249,1264,9004,57
1249,1264,9005,85
1249,1264,9006,10
1265,1269,003,173
1265,1269,047,24
1265,1269,191,141
1265,1269,217,20
1265,1269,501,266
1265,1269,503,159
1265,1269,505,117
1265,1269,512,254
1265,1269,514,95
1265,1269,9003,0
1265,1269,9004,18
1265,1269,9005,24
1265,1269,9006,0
1270,1275,003,284
1270,1275,047,46
1270,1275,191,201
1270,1275,217,70
1270,1275,501,248
1270,1275,503,227
1270,1275,505,217
1270,1275,512,258
1270,1275,514,131
1270,1275,9003,0
1270,1275,9004,17
1270,1275,9005,45
1270,1275,9006,0
1276,1278,003,141
1276,1278,047,22
1276,1278,191,104
1276,1278,217,31
1276,1278,501,105
1276,1278,503,109
1276,1278,505,121
1276,1278,512,139
1276,1278,514,52
1276,1278,9003,0
1276,1278,9004,11
1276,1278,9005,23
1276,1278,9006,0
1279,1289,003,429
1279,1289,047,71
1279,1289,191,344
1279,1289,217,95
1279,1289,501,492
1279,1289,503,447
1279,1289,505,334
1279,1289,512,449
1279,1289,514,164
1279,1289,9003,0
1279,1289,9004,36
1279,1289,9005,82
1279,1289,9006,0
1290,1297,003,264
1290,1297,047,47
1290,1297,191,199
1290,1297,217,86
1290,1297,501,305
1290,1297,503,285
1290,1297,505,212
1290,1297,512,292
1290,1297,514,107
1290,1297,9003,1
1290,1297,9004,23
1290,1297,9005,75
1290,1297,9006,11
1298,1298,003,45
1298,1298,047,6
1298,1298,191,31
1298,1298,217,14
1298,1298,501,37
1298,1298,503,38
1298,1298,505,29
1298,1298,512,33
1298,1298,514,12
1298,1298,9003,0
1298,1298,9004,6
1298,1298,9005,15
1298,1298,9006,0
1299,1307,003,288
1299,1307,047,71
1299,1307,191,287
1299,1307,217,98
1299,1307,501,420
1299,1307,503,348
1299,1307,505,286
1299,1307,512,387
1299,1307,514,131
1299,1307,9003,0
1299,1307,9004,22
1299,1307,9005,82
1299,1307,9006,5
1308,1312,003,197
1308,1312,047,42
1308,1312,191,117
1308,1312,217,43
1308,1312,501,198
1308,1312,503,179
1308,1312,505,153
1308,1312,512,232
1308,1312,514,68
1308,1312,9003,0
1308,1312,9004,26
1308,1312,9005,23
1308,1312,9006,0
1313,1322,003,522
1313,1322,047,86
1313,1322,191,215
1313,1322,217,151
1313,1322,501,390
1313,1322,503,442
1313,1322,505,333
1313,1322,512,361
1313,1322,514,178
1313,1322,9003,2
1313,1322,9004,21
1313,1322,9005,51
1313,1322,9006,0
1323,1335,003,660
1323,1335,047,101
1323,1335,191,244
1323,1335,217,201
1323,1335,501,486
1323,1335,503,573
1323,1335,505,481
1323,1335,512,470
1323,1335,514,214
1323,1335,9003,1
1323,1335,9004,19
1323,1335,9005,73
1323,1335,9006,0
1336,1342,003,324
1336,1342,047,54
1336,1342,191,152
1336,1342,217,137
1336,1342,501,288
1336,1342,503,255
1336,1342,505,249
1336,1342,512,233
1336,1342,514,128
1336,1342,9003,0
1336,1342,9004,19
1336,1342,9005,37
1336,1342,9006,0
1343,1348,003,319
1343,1348,047,51
1343,1348,191,118
1343,1348,217,109
1343,1348,501,239
1343,1348,503,238
1343,1348,505,212
1343,1348,512,186
1343,1348,514,96
1343,1348,9003,2
1343,1348,9004,12
1343,1348,9005,35
1343,1348,9006,2
1349,1374,003,1213
1349,1374,047,316
1349,1374,191,390
1349,1374,217,241
1349,1374,501,988
1349,1374,503,944
1349,1374,505,904
1349,1374,512,759
1349,1374,514,362
1349,1374,9003,0
1349,1374,9004,36
1349,1374,9005,116
1349,1374,9006,4
1375,1383,003,486
1375,1383,047,108
1375,1383,191,150
1375,1383,217,91
1375,1383,501,366
1375,1383,503,318
1375,1383,505,327
1375,1383,512,263
1375,1383,514,126
1375,1383,9003,1
1375,1383,9004,10
1375,1383,9005,31
1375,1383,9006,0
1384,1401,003,810
1384,1401,047,192
1384,1401,191,302
1384,1401,217,182
1384,1401,501,751
1384,1401,503,623
1384,1401,505,632
1384,1401,512,527
1384,1401,514,232
1384,1401,9003,5
1384,1401,9004,28
1384,1401,9005,76
1384,1401,9006,0
1402,1409,003,347
1402,1409,047,87
1402,1409,191,129
1402,1409,217,72
1402,1409,501,296
1402,1409,503,249
1402,1409,505,259
1402,1409,512,227
1402,1409,514,96
1402,1409,9003,0
1402,1409,9004,11
1402,1409,9005,25
1402,1409,9006,0
1410,1418,003,525
1410,1418,047,100
1410,1418,191,165
1410,1418,217,140
1410,1418,501,347
1410,1418,503,395
1410,1418,505,387
1410,1418,512,297
1410,1418,514,135
1410,1418,9003,0
1410,1418,9004,19
1410,1418,9005,33
1410,1418,9006,0
1419,1431,003,723
1419,1431,047,157
1419,1431,191,228
1419,1431,217,180
1419,1431,501,482
1419,1431,503,549
1419,1431,505,449
1419,1431,512,348
1419,1431,514,177
1419,1431,9003,0
1419,1431,9004,18
1419,1431,9005,44
1419,1431,9006,2
1432,1438,003,405
1432,1438,047,72
1432,1438,191,123
1432,1438,217,135
1432,1438,501,260
1432,1438,503,325
1432,1438,505,311
1432,1438,512,212
1432,1438,514,103
1432,1438,9003,0
1432,1438,9004,19
1432,1438,9005,21
1432,1438,9006,4
1439,1443,003,261
1439,1443,047,70
1439,1443,191,85
1439,1443,217,65
1439,1443,501,173
1439,1443,503,217
1439,1443,505,217
1439,1443,512,182
1439,1443,514,70
1439,1443,9003,0
1439,1443,9004,13
1439,1443,9005,28
1439,1443,9006,0
1444,1454,003,635
1444,1454,047,161
1444,1454,191,204
1444,1454,217,115
1444,1454,501,400
1444,1454,503,495
1444,1454,505,431
1444,1454,512,453
1444,1454,514,156
1444,1454,9003,0
1444,1454,9004,27
1444,1454,9005,43
1444,1454,9006,3
1455,1465,003,619
1455,1465,047,131
1455,1465,191,203
1455,1465,217,114
1455,1465,501,353
1455,1465,503,412
1455,1465,505,364
1455,1465,512,398
1455,1465,514,170
1455,1465,9003,0
1455,1465,9004,16
1455,1465,9005,59
1455,1465,9006,0
1466,1470,003,310
1466,1470,047,51
1466,1470,191,99
1466,1470,217,50
1466,1470,501,172
1466,1470,503,221
1466,1470,505,181
1466,1470,512,211
1466,1470,514,70
1466,1470,9003,0
1466,1470,9004,11
1466,1470,9005,17
1466,1470,9006,0
1471,1481,003,436
1471,1481,047,80
1471,1481,191,313
1471,1481,217,102
1471,1481,501,384
1471,1481,503,435
1471,1481,505,348
1471,1481,512,359
1471,1481,514,188
1471,1481,9003,1
1471,1481,9004,24
1471,1481,9005,64
1471,1481,9006,4
1482,1492,003,482
1482,1492,047,95
1482,1492,191,312
1482,1492,217,111
1482,1492,501,434
1482,1492,503,427
1482,1492,505,362
1482,1492,512,490
1482,1492,514,183
1482,1492,9003,0
1482,1492,9004,20
1482,1492,9005,92
1482,1492,9006,0
1493,1498,003,216
1493,1498,047,39
1493,1498,191,132
1493,1498,217,51
1493,1498,501,199
1493,1498,503,186
1493,1498,505,166
1493,1498,512,217
1493,1498,514,96
1493,1498,9003,0
1493,1498,9004,13
1493,1498,9005,31
1493,1498,9006,0
1499,1506,003,310
1499,1506,047,49
1499,1506,191,219
1499,1506,217,78
1499,1506,501,258
1499,1506,503,284
1499,1506,505,215
1499,1506,512,262
1499,1506,514,123
1499,1506,9003,0
1499,1506,9004,17
1499,1506,9005,38
1499,1506,9006,0
1507,1518,003,592
1507,1518,047,76
1507,1518,191,312
1507,1518,217,94
1507,1518,501,452
1507,1518,503,442
1507,1518,505,365
1507,1518,512,516
1507,1518,514,199
1507,1518,9003,1
1507,1518,9004,36
1507,1518,9005,49
1507,1518,9006,2
1519,1524,003,212
1519,1524,047,32
1519,1524,191,200
1519,1524,217,47
1519,1524,501,265
1519,1524,503,173
1519,1524,505,165
1519,1524,512,307
1519,1524,514,132
1519,1524,9003,0
1519,1524,9004,36
1519,1524,9005,35
1519,1524,9006,1
1525,1532,003,304
1525,1532,047,57
1525,1532,191,261
1525,1532,217,54
1525,1532,501,322
1525,1532,503,270
1525,1532,505,236
1525,1532,512,395
1525,1532,514,157
1525,1532,9003,48
1525,1532,9004,35
1525,1532,9005,49
1525,1532,9006,1
1533,1542,003,307
1533,1542,047,61
1533,1542,191,312
1533,1542,217,74
1533,1542,501,417
1533,1542,503,311
1533,1542,505,225
1533,1542,512,460
1533,1542,514,158
1533,1542,9003,1
1533,1542,9004,43
1533,1542,9005,61
1533,1542,9006,0
1543,1550,003,286
1543,1550,047,54
1543,1550,191,260
1543,1550,217,56
1543,1550,501,382
1543,1550,503,285
1543,1550,505,194
1543,1550,512,418
1543,1550,514,143
1543,1550,9003,0
1543,1550,9004,24
1543,1550,9005,55
1543,1550,9006,4
1551,1561,003,351
1551,1561,047,65
1551,1561,191,328
1551,1561,217,67
1551,1561,501,423
1551,1561,503,340
1551,1561,505,274
1551,1561,512,492
1551,1561,514,190
1551,1561,9003,0
1551,1561,9004,31
1551,1561,9005,70
1551,1561,9006,5
1562,1567,003,196
1562,1567,047,37
1562,1567,191,206
1562,1567,217,43
1562,1567,501,253
1562,1567,503,208
1562,1567,505,178
1562,1567,512,298
1562,1567,514,112
1562,1567,9003,0
1562,1567,9004,24
1562,1567,9005,43
1562,1567,9006,1
1568,1576,003,311
1568,1576,047,58
1568,1576,191,282
1568,1576,217,64
1568,1576,501,371
1568,1576,503,282
1568,1576,505,215
1568,1576,512,490
1568,1576,514,206
1568,1576,9003,0
1568,1576,9004,33
1568,1576,9005,66
1568,1576,9006,1
1577,1586,003,373
1577,1586,047,68
1577,1586,191,321
1577,1586,217,78
1577,1586,501,474
1577,1586,503,349
1577,1586,505,244
1577,1586,512,471
1577,1586,514,177
1577,1586,9003,0
1577,1586,9004,38
1577,1586,9005,79
1577,1586,9006,0
1587,1591,003,161
1587,1591,047,42
1587,1591,191,186
1587,1591,217,28
1587,1591,501,200
1587,1591,503,187
1587,1591,505,142
1587,1591,512,240
1587,1591,514,94
1587,1591,9003,0
1587,1591,9004,16
1587,1591,9005,48
1587,1591,9006,13
1592,1594,003,34
1592,1594,047,7
1592,1594,191,58
1592,1594,217,13
1592,1594,501,82
1592,1594,503,46
1592,1594,505,59
1592,1594,512,194
1592,1594,514,21
1592,1594,9003,0
1592,1594,9004,6
1592,1594,9005,21
1592,1594,9006,0
1595,1606,003,480
1595,1606,047,83
1595,1606,191,391
1595,1606,217,123
1595,1606,501,528
1595,1606,503,469
1595,1606,505,279
1595,1606,512,518
1595,1606,514,150
1595,1606,9003,11
1595,1606,9004,35
1595,1606,9005,93
1595,1606,9006,0
1607,1618,003,593
1607,1618,047,110
1607,1618,191,261
1607,1618,217,104
1607,1618,501,408
1607,1618,503,443
1607,1618,505,417
1607,1618,512,395
1607,1618,514,233
1607,1618,9003,0
1607,1618,9004,27
1607,1618,9005,47
1607,1618,9006,1
1619,1628,003,501
1619,1628,047,93
1619,1628,191,199
1619,1628,217,105
1619,1628,501,347
1619,1628,503,361
1619,1628,505,363
1619,1628,512,354
1619,1628,514,162
1619,1628,9003,4
1619,1628,9004,15
1619,1628,9005,45
1619,1628,9006,0
1629,1635,003,337
1629,1635,047,74
1629,1635,191,137
1629,1635,217,85
1629,1635,501,214
1629,1635,503,295
1629,1635,505,246
1629,1635,512,221
1629,1635,514,130
1629,1635,9003,0
1629,1635,9004,14
1629,1635,9005,33
1629,1635,9006,0
1636,1646,003,532
1636,1646,047,107
1636,1646,191,207
1636,1646,217,88
1636,1646,501,400
1636,1646,503,462
1636,1646,505,351
1636,1646,512,329
1636,1646,514,227
1636,1646,9003,0
1636,1646,9004,30
1636,1646,9005,51
1636,1646,9006,3
1647,1655,003,439
1647,1655,047,78
1647,1655,191,203
1647,1655,217,69
1647,1655,501,321
1647,1655,503,347
1647,1655,505,297
1647,1655,512,343
1647,1655,514,127
1647,1655,9003,0
1647,1655,9004,14
1647,1655,9005,43
1647,1655,9006,0
1656,1670,003,732
1656,1670,047,148
1656,1670,191,297
1656,1670,217,112
1656,1670,501,510
1656,1670,503,579
1656,1670,505,544
1656,1670,512,478
1656,1670,514,235
1656,1670,9003,0
1656,1670,9004,32
1656,1670,9005,63
1656,1670,9006,2
1671,1675,003,241
1671,1675,047,42
1671,1675,191,88
1671,1675,217,44
1671,1675,501,197
1671,1675,503,202
1671,1675,505,187
1671,1675,512,157
1671,1675,514,90
1671,1675,9003,0
1671,1675,9004,2
1671,1675,9005,18
1671,1675,9006,0
1676,1684,003,462
1676,1684,047,65
1676,1684,191,120
1676,1684,217,99
1676,1684,501,260
1676,1684,503,392
1676,1684,505,232
1676,1684,512,374
1676,1684,514,141
1676,1684,9003,0
1676,1684,9004,16
1676,1684,9005,40
1676,1684,9006,0
1685,1695,003,573
1685,1695,047,97
1685,1695,191,168
1685,1695,217,90
1685,1695,501,341
1685,1695,503,537
1685,1695,505,288
1685,1695,512,430
1685,1695,514,134
1685,1695,9003,0
1685,1695,9004,14
1685,1695,9005,37
1685,1695,9006,0
1696,1712,003,905
1696,1712,047,166
1696,1712,191,328
1696,1712,217,186
1696,1712,501,594
1696,1712,503,858
1696,1712,505,569
1696,1712,512,670
1696,1712,514,316
1696,1712,9003,2
1696,1712,9004,29
1696,1712,9005,74
1696,1712,9006,2
1713,1726,003,804
1713,1726,047,141
1713,1726,191,297
1713,1726,217,135
1713,1726,501,520
1713,1726,503,623
1713,1726,505,541
1713,1726,512,533
1713,1726,514,250
1713,1726,9003,0
1713,1726,9004,29
1713,1726,9005,84
1713,1726,9006,0
1727,1733,003,410
1727,1733,047,70
1727,1733,191,126
1727,1733,217,71
1727,1733,501,245
1727,1733,503,320
1727,1733,505,262
1727,1733,512,263
1727,1733,514,105
1727,1733,9003,4
1727,1733,9004,4
1727,1733,9005,21
1727,1733,9006,0
1734,1738,003,269
1734,1738,047,68
1734,1738,191,80
1734,1738,217,57
1734,1738,501,188
1734,1738,503,236
1734,1738,505,156
1734,1738,512,176
1734,1738,514,85
1734,1738,9003,0
1734,1738,9004,7
1734,1738,9005,23
1734,1738,9006,0
1739,1756,003,1108
1739,1756,047,236
1739,1756,191,298
1739,1756,217,208
1739,1756,501,661
1739,1756,503,753
1739,1756,505,639
1739,1756,512,540
1739,1756,514,261
1739,1756,9003,2
1739,1756,9004,34
1739,1756,9005,87
1739,1756,9006,1
1757,1768,003,678
1757,1768,047,154
1757,1768,191,178
1757,1768,217,152
1757,1768,501,400
1757,1768,503,493
1757,1768,505,453
1757,1768,512,360
1757,1768,514,176
1757,1768,9003,0
1757,1768,9004,25
1757,1768,9005,79
1757,1768,9006,3
1769,1776,003,461
1769,1776,047,78
1769,1776,191,130
1769,1776,217,83
1769,1776,501,284
1769,1776,503,352
1769,1776,505,312
1769,1776,512,237
1769,1776,514,129
1769,1776,9003,8
1769,1776,9004,19
1769,1776,9005,41
1769,1776,9006,0
1777,1787,003,517
1777,1787,047,121
1777,1787,191,295
1777,1787,217,101
1777,1787,501,471
1777,1787,503,430
1777,1787,505,383
1777,1787,512,408
1777,1787,514,154
1777,1787,9003,0
1777,1787,9004,25
1777,1787,9005,93
1777,1787,9006,1
1788,1798,003,479
1788,1798,047,105
1788,1798,191,271
1788,1798,217,91
1788,1798,501,350
1788,1798,503,366
1788,1798,505,369
1788,1798,512,379
1788,1798,514,196
1788,1798,9003,5
1788,1798,9004,22
1788,1798,9005,79
1788,1798,9006,1
1799,1805,003,321
1799,1805,047,64
1799,1805,191,169
1799,1805,217,68
1799,1805,501,247
1799,1805,503,298
1799,1805,505,252
1799,1805,512,305
1799,1805,514,117
1799,1805,9003,0
1799,1805,9004,25
1799,1805,9005,36
1799,1805,9006,0
1806,1814,003,423
1806,1814,047,90
1806,1814,191,229
1806,1814,217,93
1806,1814,501,321
1806,1814,503,352
1806,1814,505,342
1806,1814,512,358
1806,1814,514,171
1806,1814,9003,9
1806,1814,9004,28
1806,1814,9005,59
1806,1814,9006,1
1815,1821,003,297
1815,1821,047,54
1815,1821,191,159
1815,1821,217,62
1815,1821,501,220
1815,1821,503,275
1815,1821,505,194
1815,1821,512,201
1815,1821,514,120
1815,1821,9003,0
1815,1821,9004,12
1815,1821,9005,35
1815,1821,9006,0
1822,1829,003,457
1822,1829,047,72
1822,1829,191,156
1822,1829,217,56
1822,1829,501,287
1822,1829,503,387
1822,1829,505,259
1822,1829,512,343
1822,1829,514,116
1822,1829,9003,0
1822,1829,9004,19
1822,1829,9005,42
1822,1829,9006,0
1830,1840,003,410
1830,1840,047,94
1830,1840,191,197
1830,1840,217,90
1830,1840,501,320
1830,1840,503,432
1830,1840,505,291
1830,1840,512,413
1830,1840,514,177
1830,1840,9003,0
1830,1840,9004,22
1830,1840,9005,29
1830,1840,9006,0
1841,1848,003,379
1841,1848,047,65
1841,1848,191,217
1841,1848,217,76
1841,1848,501,299
1841,1848,503,338
1841,1848,505,170
1841,1848,512,390
1841,1848,514,158
1841,1848,9003,0
1841,1848,9004,30
1841,1848,9005,58
1841,1848,9006,5
1849,1860,003,486
1849,1860,047,84
1849,1860,191,295
1849,1860,217,109
1849,1860,501,388
1849,1860,503,464
1849,1860,505,220
1849,1860,512,571
1849,1860,514,241
1849,1860,9003,1
1849,1860,9004,36
1849,1860,9005,69
1849,1860,9006,4
1861,1870,003,455
1861,1870,047,52
1861,1870,191,297
1861,1870,217,110
1861,1870,501,379
1861,1870,503,361
1861,1870,505,217
1861,1870,512,540
1861,1870,514,181
1861,1870,9003,0
1861,1870,9004,36
1861,1870,9005,65
1861,1870,9006,0
1871,1875,003,259
1871,1875,047,26
1871,1875,191,145
1871,1875,217,45
1871,1875,501,222
1871,1875,503,191
1871,1875,505,84
