mesa_desde,mesa_hasta,vot_parcodigo,total
6211,6220,3022,41
6211,6220,3023,23
6211,6220,3024,12
6211,6220,3025,8
6211,6220,3026,565
6211,6220,3027,210
6211,6220,9003,0
6211,6220,9004,64
6211,6220,9005,85
6211,6220,9006,0
6221,6230,047,53
6221,6230,063,29
6221,6230,191,145
6221,6230,234,27
6221,6230,501,232
6221,6230,503,267
6221,6230,505,130
6221,6230,514,48
6221,6230,3020,50
6221,6230,3021,624
6221,6230,3022,42
6221,6230,3023,17
6221,6230,3024,9
6221,6230,3025,7
6221,6230,3026,683
6221,6230,3027,200
6221,6230,9003,0
6221,6230,9004,88
6221,6230,9005,80
6221,6230,9006,0
6231,6235,047,22
6231,6235,063,15
6231,6235,191,67
6231,6235,234,4
6231,6235,501,131
6231,6235,503,119
6231,6235,505,58
6231,6235,514,15
6231,6235,3020,10
6231,6235,3021,304
6231,6235,3022,28
6231,6235,3023,10
6231,6235,3024,9
6231,6235,3025,5
6231,6235,3026,347
6231,6235,3027,101
6231,6235,9003,10
6231,6235,9004,31
6231,6235,9005,52
6231,6235,9006,0
6236,6242,047,35
6236,6242,063,37
6236,6242,191,61
6236,6242,234,9
6236,6242,501,115
6236,6242,503,231
6236,6242,505,22
6236,6242,514,57
6236,6242,3020,25
6236,6242,3021,288
6236,6242,3022,26
6236,6242,3023,7
6236,6242,3024,6
6236,6242,3025,10
6236,6242,3026,521
6236,6242,3027,145
6236,6242,9003,0
6236,6242,9004,60
6236,6242,9005,23
6236,6242,9006,0
6243,6243,047,1
6243,6243,063,1
6243,6243,191,2
6243,6243,234,2
6243,6243,501,2
6243,6243,503,18
6243,6243,505,3
6243,6243,514,2
6243,6243,3020,4
6243,6243,3021,86
6243,6243,3022,7
6243,6243,3023,2
6243,6243,3024,2
6243,6243,3025,1
6243,6243,3026,65
6243,6243,3027,18
6243,6243,9003,0
6243,6243,9004,2
6243,6243,9005,4
6243,6243,9006,0
6244,6253,047,58
6244,6253,063,35
6244,6253,191,81
6244,6253,234,26
6244,6253,501,130
6244,6253,503,247
6244,6253,505,49
6244,6253,514,45
6244,6253,3020,27
6244,6253,3021,588
6244,6253,3022,50
6244,6253,3023,7
6244,6253,3024,2
6244,6253,3025,6
6244,6253,3026,523
6244,6253,3027,229
6244,6253,9003,0
6244,6253,9004,39
6244,6253,9005,44
6244,6253,9006,0
6254,6266,047,75
6254,6266,063,42
6254,6266,191,137
6254,6266,234,29
6254,6266,501,220
6254,6266,503,389
6254,6266,505,70
6254,6266,514,67
6254,6266,3020,43
6254,6266,3021,890
6254,6266,3022,82
6254,6266,3023,11
6254,6266,3024,16
6254,6266,3025,7
6254,6266,3026,772
6254,6266,3027,294
6254,6266,9003,8
6254,6266,9004,57
6254,6266,9005,75
6254,6266,9006,0
6267,6279,047,63
6267,6279,063,44
6267,6279,191,116
6267,6279,234,29
6267,6279,501,200
6267,6279,503,325
6267,6279,505,60
6267,6279,514,67
6267,6279,3020,31
6267,6279,3021,779
6267,6279,3022,83
6267,6279,3023,16
6267,6279,3024,25
6267,6279,3025,4
6267,6279,3026,714
6267,6279,3027,281
6267,6279,9003,1
6267,6279,9004,54
6267,6279,9005,95
6267,6279,9006,1
6280,6288,047,44
6280,6288,063,22
6280,6288,191,28
6280,6288,234,27
6280,6288,501,216
6280,6288,503,347
6280,6288,505,46
6280,6288,514,50
6280,6288,3020,23
6280,6288,3021,493
6280,6288,3022,106
6280,6288,3023,4
6280,6288,3024,11
6280,6288,3025,5
6280,6288,3026,715
6280,6288,3027,68
6280,6288,9003,0
6280,6288,9004,50
6280,6288,9005,46
6280,6288,9006,2
6289,6298,047,32
6289,6298,063,27
6289,6298,191,30
6289,6298,234,28
6289,6298,501,222
6289,6298,503,345
6289,6298,505,108
6289,6298,514,56
6289,6298,3020,27
6289,6298,3021,532
6289,6298,3022,138
6289,6298,3023,13
6289,6298,3024,8
6289,6298,3025,10
6289,6298,3026,895
6289,6298,3027,98
6289,6298,9003,5
6289,6298,9004,48
6289,6298,9005,50
6289,6298,9006,0
6299,6304,047,20
6299,6304,063,30
6299,6304,191,17
6299,6304,234,20
6299,6304,501,120
6299,6304,503,232
6299,6304,505,33
6299,6304,514,52
6299,6304,3020,23
6299,6304,3021,332
6299,6304,3022,91
6299,6304,3023,12
6299,6304,3024,10
6299,6304,3025,5
6299,6304,3026,435
6299,6304,3027,75
6299,6304,9003,1
6299,6304,9004,58
6299,6304,9005,3
6299,6304,9006,0
6305,6312,047,29
6305,6312,063,19
6305,6312,191,29
6305,6312,234,21
6305,6312,501,180
6305,6312,503,329
6305,6312,505,50
6305,6312,514,56
6305,6312,3020,15
6305,6312,3021,458
6305,6312,3022,134
6305,6312,3023,6
6305,6312,3024,4
6305,6312,3025,8
6305,6312,3026,618
6305,6312,3027,72
6305,6312,9003,0
6305,6312,9004,53
6305,6312,9005,40
6305,6312,9006,0
6313,6322,047,41
6313,6322,063,36
6313,6322,191,28
6313,6322,234,26
6313,6322,501,214
6313,6322,503,308
6313,6322,505,44
6313,6322,514,69
6313,6322,3020,15
6313,6322,3021,429
6313,6322,3022,116
6313,6322,3023,11
6313,6322,3024,13
6313,6322,3025,12
6313,6322,3026,647
6313,6322,3027,176
6313,6322,9003,1
6313,6322,9004,52
6313,6322,9005,49
6313,6322,9006,0
6323,6330,047,25
6323,6330,063,16
6323,6330,191,30
6323,6330,234,17
6323,6330,501,131
6323,6330,503,220
6323,6330,505,42
6323,6330,514,52
6323,6330,3020,17
6323,6330,3021,425
6323,6330,3022,86
6323,6330,3023,6
6323,6330,3024,12
6323,6330,3025,6
6323,6330,3026,550
6323,6330,3027,63
6323,6330,9003,0
6323,6330,9004,47
6323,6330,9005,12
6323,6330,9006,0
6331,6334,047,6
6331,6334,063,3
6331,6334,191,2
6331,6334,234,5
6331,6334,501,93
6331,6334,503,54
6331,6334,505,9
6331,6334,514,47
6331,6334,3020,5
6331,6334,3021,223
6331,6334,3022,16
6331,6334,3023,5
6331,6334,3024,2
6331,6334,3025,1
6331,6334,3026,427
6331,6334,3027,7
6331,6334,9003,0
6331,6334,9004,20
6331,6334,9005,0
6331,6334,9006,1
6335,6335,047,0
6335,6335,063,1
6335,6335,191,0
6335,6335,234,0
6335,6335,501,2
6335,6335,503,2
6335,6335,505,0
6335,6335,514,0
6335,6335,3020,0
6335,6335,3021,2
6335,6335,3022,1
6335,6335,3023,0
6335,6335,3024,0
6335,6335,3025,0
6335,6335,3026,52
6335,6335,3027,1
6335,6335,9003,0
6335,6335,9004,1
6335,6335,9005,0
6335,6335,9006,0
6336,6342,047,20
6336,6342,063,28
6336,6342,191,21
6336,6342,234,16
6336,6342,501,150
6336,6342,503,116
6336,6342,505,18
6336,6342,514,17
6336,6342,3020,17
6336,6342,3021,474
6336,6342,3022,36
6336,6342,3023,4
6336,6342,3024,6
6336,6342,3025,2
6336,6342,3026,777
6336,6342,3027,23
6336,6342,9003,0
6336,6342,9004,28
6336,6342,9005,48
6336,6342,9006,0
6343,6350,047,16
6343,6350,063,20
6343,6350,191,15
6343,6350,234,14
6343,6350,501,154
6343,6350,503,87
6343,6350,505,24
6343,6350,514,22
6343,6350,3020,9
6343,6350,3021,425
6343,6350,3022,40
6343,6350,3023,11
6343,6350,3024,9
6343,6350,3025,1
6343,6350,3026,816
6343,6350,3027,32
6343,6350,9003,0
6343,6350,9004,35
6343,6350,9005,41
6343,6350,9006,0
6351,6354,047,4
6351,6354,063,10
6351,6354,191,3
6351,6354,234,2
6351,6354,501,76
6351,6354,503,77
6351,6354,505,11
6351,6354,514,12
6351,6354,3020,6
6351,6354,3021,158
6351,6354,3022,43
6351,6354,3023,0
6351,6354,3024,2
6351,6354,3025,2
6351,6354,3026,425
6351,6354,3027,9
6351,6354,9003,0
6351,6354,9004,30
6351,6354,9005,6
6351,6354,9006,0
6355,6355,047,0
6355,6355,063,0
6355,6355,191,0
6355,6355,234,0
6355,6355,501,3
6355,6355,503,9
6355,6355,505,1
6355,6355,514,3
6355,6355,3020,0
6355,6355,3021,12
6355,6355,3022,8
6355,6355,3023,0
6355,6355,3024,0
6355,6355,3025,0
6355,6355,3026,38
6355,6355,3027,1
6355,6355,9003,0
6355,6355,9004,0
6355,6355,9005,1
6355,6355,9006,0
6356,6357,047,2
6356,6357,063,4
6356,6357,191,5
6356,6357,234,2
6356,6357,501,32
6356,6357,503,40
6356,6357,505,9
6356,6357,514,5
6356,6357,3020,6
6356,6357,3021,68
6356,6357,3022,18
6356,6357,3023,1
6356,6357,3024,2
6356,6357,3025,2
6356,6357,3026,146
6356,6357,3027,6
6356,6357,9003,0
6356,6357,9004,18
6356,6357,9005,0
6356,6357,9006,0
6358,6358,047,0
6358,6358,063,2
6358,6358,191,0
6358,6358,234,0
6358,6358,501,0
6358,6358,503,0
6358,6358,505,1
6358,6358,514,2
6358,6358,3020,3
6358,6358,3021,1
6358,6358,3022,8
6358,6358,3023,2
6358,6358,3024,0
6358,6358,3025,0
6358,6358,3026,48
6358,6358,3027,3
6358,6358,9003,0
6358,6358,9004,4
6358,6358,9005,1
6358,6358,9006,0
6359,6367,047,15
6359,6367,063,17
6359,6367,191,12
6359,6367,234,14
6359,6367,501,80
6359,6367,503,113
6359,6367,505,28
6359,6367,514,30
6359,6367,3020,29
6359,6367,3021,341
6359,6367,3022,158
6359,6367,3023,11
6359,6367,3024,5
6359,6367,3025,4
6359,6367,3026,1387
6359,6367,3027,19
6359,6367,9003,0
6359,6367,9004,53
6359,6367,9005,21
6359,6367,9006,0
6368,6369,047,1
6368,6369,063,6
6368,6369,191,2
6368,6369,234,0
6368,6369,501,12
6368,6369,503,22
6368,6369,505,2
6368,6369,514,2
6368,6369,3020,4
6368,6369,3021,36
6368,6369,3022,7
6368,6369,3023,0
6368,6369,3024,0
6368,6369,3025,2
6368,6369,3026,132
6368,6369,3027,3
6368,6369,9003,0
6368,6369,9004,2
6368,6369,9005,3
6368,6369,9006,0
6370,6370,047,0
6370,6370,063,0
6370,6370,191,0
6370,6370,234,0
6370,6370,501,3
6370,6370,503,0
6370,6370,505,0
6370,6370,514,0
6370,6370,3020,0
6370,6370,3021,3
6370,6370,3022,0
6370,6370,3023,0
6370,6370,3024,0
6370,6370,3025,0
6370,6370,3026,0
6370,6370,3027,4
6370,6370,9003,0
6370,6370,9004,0
6370,6370,9005,1
6370,6370,9006,0
6371,6373,047,10
6371,6373,063,7
6371,6373,191,20
6371,6373,234,3
6371,6373,501,31
6371,6373,503,47
6371,6373,505,12
6371,6373,514,11
6371,6373,3020,11
6371,6373,3021,181
6371,6373,3022,14
6371,6373,3023,1
6371,6373,3024,4
6371,6373,3025,1
6371,6373,3026,194
6371,6373,3027,73
6371,6373,9003,0
6371,6373,9004,5
6371,6373,9005,10
6371,6373,9006,0
6374,6374,047,0
6374,6374,063,1
6374,6374,191,2
6374,6374,234,1
6374,6374,501,1
6374,6374,503,1
6374,6374,505,0
6374,6374,514,2
6374,6374,3020,1
6374,6374,3021,3
6374,6374,3022,4
6374,6374,3023,0
6374,6374,3024,1
6374,6374,3025,0
6374,6374,3026,14
6374,6374,3027,0
6374,6374,9003,0
6374,6374,9004,0
6374,6374,9005,1
6374,6374,9006,0
6375,6382,047,20
6375,6382,063,20
6375,6382,191,123
6375,6382,234,15
6375,6382,501,306
6375,6382,503,233
6375,6382,505,60
6375,6382,514,45
6375,6382,3020,23
6375,6382,3021,404
6375,6382,3022,53
6375,6382,3023,13
6375,6382,3024,10
6375,6382,3025,12
6375,6382,3026,514
6375,6382,3027,64
6375,6382,9003,0
6375,6382,9004,42
6375,6382,9005,65
6375,6382,9006,0
6383,6389,047,18
6383,6389,063,15
6383,6389,191,109
6383,6389,234,21
6383,6389,501,243
6383,6389,503,176
6383,6389,505,64
6383,6389,514,48
6383,6389,3020,25
6383,6389,3021,359
6383,6389,3022,33
6383,6389,3023,6
6383,6389,3024,16
6383,6389,3025,6
6383,6389,3026,446
6383,6389,3027,66
6383,6389,9003,0
6383,6389,9004,34
6383,6389,9005,47
6383,6389,9006,0
6390,6392,047,12
6390,6392,063,4
6390,6392,191,29
6390,6392,234,10
6390,6392,501,52
6390,6392,503,49
6390,6392,505,15
6390,6392,514,12
6390,6392,3020,11
6390,6392,3021,94
6390,6392,3022,10
6390,6392,3023,9
6390,6392,3024,2
6390,6392,3025,2
6390,6392,3026,234
6390,6392,3027,37
6390,6392,9003,0
6390,6392,9004,10
6390,6392,9005,15
6390,6392,9006,0
6393,6393,047,0
6393,6393,063,0
6393,6393,191,1
6393,6393,234,0
6393,6393,501,0
6393,6393,503,1
6393,6393,505,0
6393,6393,514,2
6393,6393,3020,0
6393,6393,3021,3
6393,6393,3022,1
6393,6393,3023,1
6393,6393,3024,1
6393,6393,3025,0
6393,6393,3026,20
6393,6393,3027,0
6393,6393,9003,0
6393,6393,9004,1
6393,6393,9005,0
6393,6393,9006,0
6394,6404,047,38
6394,6404,063,30
6394,6404,191,72
6394,6404,234,32
6394,6404,501,218
6394,6404,503,231
6394,6404,505,153
6394,6404,514,33
6394,6404,3020,59
6394,6404,3021,611
6394,6404,3022,127
6394,6404,3023,15
6394,6404,3024,13
6394,6404,3025,5
6394,6404,3026,919
6394,6404,3027,81
6394,6404,9003,14
6394,6404,9004,47
6394,6404,9005,64
6394,6404,9006,10
6405,6410,047,15
6405,6410,063,6
6405,6410,191,43
6405,6410,234,13
6405,6410,501,110
6405,6410,503,125
6405,6410,505,69
6405,6410,514,22
6405,6410,3020,23
6405,6410,3021,344
6405,6410,3022,56
6405,6410,3023,6
6405,6410,3024,9
6405,6410,3025,3
6405,6410,3026,524
6405,6410,3027,39
6405,6410,9003,0
6405,6410,9004,28
6405,6410,9005,36
6405,6410,9006,0
6411,6416,047,17
6411,6416,063,9
6411,6416,191,34
6411,6416,234,19
6411,6416,501,126
6411,6416,503,148
6411,6416,505,86
6411,6416,514,21
6411,6416,3020,22
6411,6416,3021,355
6411,6416,3022,38
6411,6416,3023,4
6411,6416,3024,6
6411,6416,3025,2
6411,6416,3026,444
6411,6416,3027,38
6411,6416,9003,0
6411,6416,9004,26
6411,6416,9005,44
6411,6416,9006,0
6417,6420,047,15
6417,6420,063,7
6417,6420,191,18
6417,6420,234,9
6417,6420,501,55
6417,6420,503,84
6417,6420,505,26
6417,6420,514,16
6417,6420,3020,11
6417,6420,3021,121
6417,6420,3022,111
6417,6420,3023,4
6417,6420,3024,3
6417,6420,3025,1
6417,6420,3026,376
6417,6420,3027,18
6417,6420,9003,0
6417,6420,9004,13
6417,6420,9005,13
6417,6420,9006,0
6421,6423,047,6
6421,6423,063,1
6421,6423,191,14
6421,6423,234,16
6421,6423,501,59
6421,6423,503,58
6421,6423,505,35
6421,6423,514,10
6421,6423,3020,5
6421,6423,3021,89
6421,6423,3022,82
6421,6423,3023,2
6421,6423,3024,2
6421,6423,3025,1
6421,6423,3026,250
6421,6423,3027,9
6421,6423,9003,0
6421,6423,9004,10
6421,6423,9005,19
6421,6423,9006,0
6424,6424,047,2
6424,6424,063,4
6424,6424,191,7
6424,6424,234,2
6424,6424,501,2
6424,6424,503,3
6424,6424,505,0
6424,6424,514,1
6424,6424,3020,0
6424,6424,3021,8
6424,6424,3022,4
6424,6424,3023,0
6424,6424,3024,1
6424,6424,3025,1
6424,6424,3026,44
6424,6424,3027,3
6424,6424,9003,0
6424,6424,9004,3
6424,6424,9005,5
6424,6424,9006,0
6425,6425,047,0
6425,6425,063,2
6425,6425,191,0
6425,6425,234,0
6425,6425,501,0
6425,6425,503,1
6425,6425,505,0
6425,6425,514,1
6425,6425,3020,0
6425,6425,3021,5
6425,6425,3022,1
6425,6425,3023,0
6425,6425,3024,0
6425,6425,3025,0
6425,6425,3026,12
6425,6425,3027,0
6425,6425,9003,0
6425,6425,9004,0
6425,6425,9005,0
6425,6425,9006,0
6426,6427,047,5
6426,6427,063,7
6426,6427,191,23
6426,6427,234,2
6426,6427,501,33
6426,6427,503,32
6426,6427,505,2
6426,6427,514,6
6426,6427,3020,3
6426,6427,3021,49
6426,6427,3022,14
6426,6427,3023,1
6426,6427,3024,2
6426,6427,3025,2
6426,6427,3026,123
6426,6427,3027,8
6426,6427,9003,0
6426,6427,9004,4
6426,6427,9005,11
6426,6427,9006,0
6428,6429,047,6
6428,6429,063,0
6428,6429,191,10
6428,6429,234,7
6428,6429,501,53
6428,6429,503,20
6428,6429,505,16
6428,6429,514,4
6428,6429,3020,2
6428,6429,3021,71
6428,6429,3022,6
6428,6429,3023,2
6428,6429,3024,1
6428,6429,3025,2
6428,6429,3026,103
6428,6429,3027,2
6428,6429,9003,0
6428,6429,9004,8
6428,6429,9005,10
6428,6429,9006,0
6430,6431,047,7
6430,6431,063,5
6430,6431,191,29
6430,6431,234,5
6430,6431,501,62
6430,6431,503,36
6430,6431,505,19
6430,6431,514,8
6430,6431,3020,3
6430,6431,3021,85
6430,6431,3022,13
6430,6431,3023,4
6430,6431,3024,2
6430,6431,3025,3
6430,6431,3026,149
6430,6431,3027,9
6430,6431,9003,0
6430,6431,9004,6
6430,6431,9005,11
6430,6431,9006,0
6432,6432,047,2
6432,6432,063,3
6432,6432,191,9
6432,6432,234,0
6432,6432,501,15
6432,6432,503,2
6432,6432,505,4
6432,6432,514,1
6432,6432,3020,7
6432,6432,3021,39
6432,6432,3022,8
6432,6432,3023,0
6432,6432,3024,2
6432,6432,3025,0
6432,6432,3026,111
6432,6432,3027,3
6432,6432,9003,0
6432,6432,9004,4
6432,6432,9005,3
6432,6432,9006,0
6433,6433,047,2
6433,6433,063,2
6433,6433,191,0
6433,6433,234,1
6433,6433,501,8
6433,6433,503,6
6433,6433,505,1
6433,6433,514,0
6433,6433,3020,3
6433,6433,3021,16
6433,6433,3022,5
6433,6433,3023,1
6433,6433,3024,0
6433,6433,3025,0
6433,6433,3026,71
6433,6433,3027,4
6433,6433,9003,0
6433,6433,9004,3
6433,6433,9005,2
6433,6433,9006,0
6434,6445,047,22
6434,6445,063,20
6434,6445,191,35
6434,6445,234,21
6434,6445,501,443
6434,6445,503,142
6434,6445,505,31
6434,6445,514,39
6434,6445,3020,20
6434,6445,3021,858
6434,6445,3022,38
6434,6445,3023,13
6434,6445,3024,7
6434,6445,3025,63
6434,6445,3026,649
6434,6445,3027,38
6434,6445,9003,0
6434,6445,9004,80
6434,6445,9005,14
6434,6445,9006,0
6446,6458,047,22
6446,6458,063,19
6446,6458,191,42
6446,6458,234,26
6446,6458,501,488
6446,6458,503,120
6446,6458,505,41
6446,6458,514,45
6446,6458,3020,50
6446,6458,3021,896
6446,6458,3022,50
6446,6458,3023,7
6446,6458,3024,13
6446,6458,3025,11
6446,6458,3026,1201
6446,6458,3027,37
6446,6458,9003,29
6446,6458,9004,71
6446,6458,9005,68
6446,6458,9006,1
6459,6459,047,1
6459,6459,063,0
6459,6459,191,3
6459,6459,234,1
6459,6459,501,9
6459,6459,503,0
6459,6459,505,0
6459,6459,514,0
6459,6459,3020,0
6459,6459,3021,14
6459,6459,3022,0
6459,6459,3023,0
6459,6459,3024,0
6459,6459,3025,0
6459,6459,3026,5
6459,6459,3027,1
6459,6459,9003,0
6459,6459,9004,0
6459,6459,9005,0
6459,6459,9006,0
6460,6461,047,1
6460,6461,063,4
6460,6461,191,11
6460,6461,234,4
6460,6461,501,90
6460,6461,503,6
6460,6461,505,1
6460,6461,514,9
6460,6461,3020,2
6460,6461,3021,32
6460,6461,3022,3
6460,6461,3023,1
6460,6461,3024,1
6460,6461,3025,0
6460,6461,3026,302
6460,6461,3027,6
6460,6461,9003,0
6460,6461,9004,10
6460,6461,9005,2
6460,6461,9006,0
6462,6465,047,9
6462,6465,063,5
6462,6465,191,14
6462,6465,234,8
6462,6465,501,52
6462,6465,503,20
6462,6465,505,18
6462,6465,514,16
6462,6465,3020,10
6462,6465,3021,130
6462,6465,3022,25
6462,6465,3023,2
6462,6465,3024,0
6462,6465,3025,1
6462,6465,3026,550
6462,6465,3027,5
6462,6465,9003,0
6462,6465,9004,24
6462,6465,9005,12
6462,6465,9006,0
6466,6466,047,0
6466,6466,063,1
6466,6466,191,4
6466,6466,234,2
6466,6466,501,7
6466,6466,503,6
6466,6466,505,2
6466,6466,514,1
6466,6466,3020,4
6466,6466,3021,9
6466,6466,3022,5
6466,6466,3023,1
6466,6466,3024,1
6466,6466,3025,0
6466,6466,3026,68
6466,6466,3027,0
6466,6466,9003,0
6466,6466,9004,5
6466,6466,9005,2
6466,6466,9006,0
6467,6468,047,1
6467,6468,063,2
6467,6468,191,3
6467,6468,234,1
6467,6468,501,18
6467,6468,503,4
6467,6468,505,3
6467,6468,514,5
6467,6468,3020,0
6467,6468,3021,17
6467,6468,3022,1
6467,6468,3023,0
6467,6468,3024,1
6467,6468,3025,0
6467,6468,3026,124
6467,6468,3027,108
6467,6468,9003,0
6467,6468,9004,9
6467,6468,9005,4
6467,6468,9006,0
6469,6477,047,33
6469,6477,063,17
6469,6477,191,50
6469,6477,234,28
6469,6477,501,606
6469,6477,503,128
6469,6477,505,65
6469,6477,514,43
6469,6477,3020,24
6469,6477,3021,327
6469,6477,3022,50
6469,6477,3023,7
6469,6477,3024,4
6469,6477,3025,9
6469,6477,3026,803
6469,6477,3027,29
6469,6477,9003,0
6469,6477,9004,47
6469,6477,9005,41
6469,6477,9006,6
6478,6485,047,29
6478,6485,063,14
6478,6485,191,40
6478,6485,234,16
6478,6485,501,468
6478,6485,503,128
6478,6485,505,76
6478,6485,514,53
6478,6485,3020,33
6478,6485,3021,339
6478,6485,3022,39
6478,6485,3023,15
6478,6485,3024,14
6478,6485,3025,5
6478,6485,3026,650
6478,6485,3027,26
6478,6485,9003,0
6478,6485,9004,50
6478,6485,9005,52
6478,6485,9006,0
6486,6500,047,43
6486,6500,063,26
6486,6500,191,70
6486,6500,234,47
6486,6500,501,985
6486,6500,503,229
6486,6500,505,112
6486,6500,514,79
6486,6500,3020,60
6486,6500,3021,556
6486,6500,3022,75
6486,6500,3023,30
6486,6500,3024,15
6486,6500,3025,8
6486,6500,3026,1271
6486,6500,3027,53
6486,6500,9003,0
6486,6500,9004,63
6486,6500,9005,86
6486,6500,9006,0
6501,6513,047,41
6501,6513,063,27
6501,6513,191,62
6501,6513,234,40
6501,6513,501,858
6501,6513,503,197
6501,6513,505,92
6501,6513,514,84
6501,6513,3020,48
6501,6513,3021,519
6501,6513,3022,52
6501,6513,3023,15
6501,6513,3024,11
6501,6513,3025,12
6501,6513,3026,1080
6501,6513,3027,40
6501,6513,9003,1
6501,6513,9004,67
6501,6513,9005,64
6501,6513,9006,0
6514,6520,047,17
6514,6520,063,12
6514,6520,191,35
6514,6520,234,23
6514,6520,501,492
6514,6520,503,115
6514,6520,505,50
6514,6520,514,32
6514,6520,3020,33
6514,6520,3021,287
6514,6520,3022,41
6514,6520,3023,12
6514,6520,3024,11
6514,6520,3025,4
6514,6520,3026,555
6514,6520,3027,10
6514,6520,9003,0
6514,6520,9004,39
6514,6520,9005,42
6514,6520,9006,0
6521,6528,047,15
6521,6528,063,14
6521,6528,191,31
6521,6528,234,20
6521,6528,501,576
6521,6528,503,150
6521,6528,505,53
6521,6528,514,42
6521,6528,3020,28
6521,6528,3021,290
6521,6528,3022,34
6521,6528,3023,12
6521,6528,3024,12
6521,6528,3025,5
6521,6528,3026,678
6521,6528,3027,20
6521,6528,9003,0
6521,6528,9004,44
6521,6528,9005,38
6521,6528,9006,1
6529,6536,047,23
6529,6536,063,17
6529,6536,191,40
6529,6536,234,21
6529,6536,501,497
6529,6536,503,146
6529,6536,505,75
6529,6536,514,37
6529,6536,3020,33
6529,6536,3021,333
6529,6536,3022,37
6529,6536,3023,12
6529,6536,3024,12
6529,6536,3025,4
6529,6536,3026,547
6529,6536,3027,118
6529,6536,9003,0
6529,6536,9004,41
6529,6536,9005,43
6529,6536,9006,0
6537,6543,047,16
6537,6543,063,5
6537,6543,191,24
6537,6543,234,14
6537,6543,501,377
6537,6543,503,93
6537,6543,505,52
6537,6543,514,33
6537,6543,3020,17
6537,6543,3021,241
6537,6543,3022,26
6537,6543,3023,6
6537,6543,3024,12
6537,6543,3025,1
6537,6543,3026,527
6537,6543,3027,17
6537,6543,9003,0
6537,6543,9004,30
6537,6543,9005,26
6537,6543,9006,2
6544,6546,047,3
6544,6546,063,4
6544,6546,191,4
6544,6546,234,4
6544,6546,501,172
6544,6546,503,24
6544,6546,505,14
6544,6546,514,11
6544,6546,3020,20
6544,6546,3021,132
6544,6546,3022,16
6544,6546,3023,3
6544,6546,3024,2
6544,6546,3025,1
6544,6546,3026,284
6544,6546,3027,9
6544,6546,9003,0
6544,6546,9004,24
6544,6546,9005,9
6544,6546,9006,1
6547,6551,047,11
6547,6551,063,13
6547,6551,191,3
6547,6551,234,11
6547,6551,501,321
6547,6551,503,21
6547,6551,505,11
6547,6551,514,15
6547,6551,3020,22
6547,6551,3021,164
6547,6551,3022,31
6547,6551,3023,5
6547,6551,3024,4
6547,6551,3025,3
6547,6551,3026,526
6547,6551,3027,9
6547,6551,9003,0
6547,6551,9004,28
6547,6551,9005,13
6547,6551,9006,2
6552,6552,047,2
6552,6552,063,0
6552,6552,191,0
6552,6552,234,1
6552,6552,501,14
6552,6552,503,2
6552,6552,505,2
6552,6552,514,4
6552,6552,3020,1
6552,6552,3021,22
6552,6552,3022,3
6552,6552,3023,0
6552,6552,3024,0
6552,6552,3025,0
6552,6552,3026,44
6552,6552,3027,3
6552,6552,9003,0
6552,6552,9004,0
6552,6552,9005,2
6552,6552,9006,0
6553,6553,047,0
6553,6553,063,0
6553,6553,191,0
6553,6553,234,0
6553,6553,501,3
6553,6553,503,2
6553,6553,505,0
6553,6553,514,0
6553,6553,3020,0
6553,6553,3021,0
6553,6553,3022,2
6553,6553,3023,0
6553,6553,3024,0
6553,6553,3025,0
6553,6553,3026,10
6553,6553,3027,0
6553,6553,9003,0
6553,6553,9004,0
6553,6553,9005,0
6553,6553,9006,0
6554,6564,047,59
6554,6564,063,20
6554,6564,191,68
6554,6564,234,37
6554,6564,501,465
6554,6564,503,180
6554,6564,505,167
6554,6564,514,59
6554,6564,3020,37
6554,6564,3021,388
6554,6564,3022,35
6554,6564,3023,29
6554,6564,3024,10
6554,6564,3025,15
6554,6564,3026,1029
6554,6564,3027,76
6554,6564,9003,0
6554,6564,9004,74
6554,6564,9005,63
6554,6564,9006,0
6565,6568,047,7
6565,6568,063,3
6565,6568,191,28
6565,6568,234,9
6565,6568,501,93
6565,6568,503,75
6565,6568,505,17
6565,6568,514,57
6565,6568,3020,4
6565,6568,3021,158
6565,6568,3022,16
6565,6568,3023,0
6565,6568,3024,2
6565,6568,3025,3
6565,6568,3026,574
6565,6568,3027,12
6565,6568,9003,0
6565,6568,9004,19
6565,6568,9005,13
6565,6568,9006,0
6569,6571,047,5
6569,6571,063,1
6569,6571,191,13
6569,6571,234,14
6569,6571,501,94
6569,6571,503,42
6569,6571,505,30
6569,6571,514,13
6569,6571,3020,11
6569,6571,3021,81
6569,6571,3022,13
6569,6571,3023,5
6569,6571,3024,0
6569,6571,3025,1
6569,6571,3026,358
6569,6571,3027,9
6569,6571,9003,0
6569,6571,9004,5
6569,6571,9005,17
6569,6571,9006,0
6572,6575,047,3
6572,6575,063,0
6572,6575,191,5
6572,6575,234,2
6572,6575,501,59
6572,6575,503,6
6572,6575,505,12
6572,6575,514,6
6572,6575,3020,7
6572,6575,3021,48
6572,6575,3022,5
6572,6575,3023,0
6572,6575,3024,1
6572,6575,3025,6
6572,6575,3026,207
6572,6575,3027,7
6572,6575,9003,0
6572,6575,9004,8
6572,6575,9005,8
6572,6575,9006,0
6576,6578,047,1
6576,6578,063,2
6576,6578,191,7
6576,6578,234,6
6576,6578,501,72
6576,6578,503,27
6576,6578,505,14
